OrderID,OrderDate,Region,Category,Sales
ORD08490,2022-07-11,West,Office Supplies,125.17
ORD08491,2023-01-28,West,Office Supplies,370.7
ORD08492,2022-08-21,West,Furniture,473.02
ORD08493,2022-12-17,Central,Technology,183.48
ORD08494,2023-08-05,South,Office Supplies,153.71
ORD08495,2022-01-11,South,Furniture,90.66
ORD08496,2022-01-09,Central,Furniture,233.15
ORD08497,2023-05-22,East,Office Supplies,265.49
ORD08498,2023-10-06,West,Furniture,15.57
ORD08499,2023-01-06,East,Technology,522.22
ORD08500,2023-07-17,South,Office Supplies,422.72
ORD08501,2022-03-03,South,Office Supplies,446.49
ORD08502,2023-10-25,South,Office Supplies,376.42
ORD08503,2023-08-04,Central,Furniture,231.48
ORD08504,2023-09-20,West,Technology,138.47
ORD08505,2022-12-24,East,Office Supplies,236.08
ORD08506,2022-08-01,Central,Technology,411.8
ORD08507,2023-04-23,West,Office Supplies,544.83
ORD08508,2022-01-30,Central,Technology,278.66
ORD08509,2022-07-15,South,Office Supplies,485.88
ORD08510,2022-06-25,West,Technology,425.42
ORD08511,2023-01-12,Central,Technology,292.57
ORD08512,2022-12-06,East,Furniture,219.71
ORD08513,2022-03-11,Central,Technology,264.04
ORD08514,2023-06-30,West,Office Supplies,71.08
ORD08515,2023-12-09,Central,Furniture,302.76
ORD08516,2023-11-18,West,Technology,518.57
ORD08517,2022-09-30,West,Office Supplies,419.26
ORD08518,2023-07-24,Central,Office Supplies,94.05
ORD08519,2022-07-19,Central,Furniture,386.86
ORD08520,2022-05-05,East,Office Supplies,388.98
ORD08521,2023-10-16,Central,Furniture,127.97
ORD08522,2022-09-19,South,Office Supplies,422.24
ORD08523,2023-09-21,East,Office Supplies,303.24
ORD08524,2023-05-02,West,Technology,645.0
ORD08525,2022-08-13,West,Technology,214.0
ORD08526,2023-01-13,South,Office Supplies,420.02
ORD08527,2023-05-24,East,Furniture,328.19
ORD08528,2023-06-27,East,Office Supplies,470.61
ORD08529,2023-07-24,Central,Furniture,201.62
ORD08530,2022-12-07,Central,Furniture,171.92
ORD08531,2023-09-10,East,Technology,601.94
ORD08532,2022-06-13,Central,Office Supplies,225.02
ORD08533,2022-07-30,East,Office Supplies,148.0
ORD08534,2023-01-25,South,Technology,358.6
ORD08535,2023-11-28,West,Furniture,270.19
ORD08536,2023-05-21,West,Furniture,502.01
ORD08537,2022-02-24,West,Office Supplies,241.99
ORD08538,2023-05-05,East,Office Supplies,105.9
ORD08539,2022-05-11,East,Office Supplies,466.76
ORD08540,2023-07-13,Central,Furniture,43.47
ORD08541,2023-05-01,South,Office Supplies,363.94
ORD08542,2022-06-12,West,Furniture,193.0
ORD08543,2023-09-16,West,Office Supplies,22.84
ORD08544,2023-07-08,East,Technology,126.49
ORD08545,2022-07-27,East,Furniture,475.83
ORD08546,2022-09-20,East,Furniture,261.54
ORD08547,2023-03-05,East,Furniture,479.64
ORD08548,2023-11-10,Central,Furniture,239.55
ORD08549,2022-06-22,West,Furniture,323.44
ORD08550,2023-01-13,South,Office Supplies,351.01
ORD08551,2023-02-07,East,Office Supplies,245.66
ORD08552,2022-11-15,West,Furniture,265.14
ORD08553,2022-06-24,Central,Technology,569.56
ORD08554,2023-07-23,West,Office Supplies,365.27
ORD08555,2023-08-20,Central,Furniture,75.37
ORD08556,2022-10-13,South,Technology,174.12
ORD08557,2022-07-03,West,Furniture,125.08
ORD08558,2022-12-10,West,Office Supplies,492.02
ORD08559,2023-02-08,Central,Furniture,212.33
ORD08560,2023-02-25,East,Furniture,241.33
ORD08561,2023-02-09,South,Office Supplies,237.4
ORD08562,2022-05-05,East,Furniture,322.94
ORD08563,2023-08-13,West,Office Supplies,184.51
ORD08564,2023-08-23,East,Furniture,204.38
ORD08565,2023-07-06,West,Office Supplies,41.86
ORD08566,2022-01-07,Central,Technology,249.09
ORD08567,2022-05-23,Central,Office Supplies,236.82
ORD08568,2023-07-26,South,Furniture,355.07
ORD08569,2022-09-14,Central,Technology,488.32
ORD08570,2023-08-03,East,Furniture,414.62
ORD08571,2023-03-23,South,Furniture,57.52
ORD08572,2022-08-29,West,Furniture,397.38
ORD08573,2022-11-26,West,Furniture,168.93
ORD08574,2023-05-02,Central,Furniture,132.07
ORD08575,2022-02-09,East,Office Supplies,24.45
ORD08576,2022-07-02,South,Office Supplies,206.94
ORD08577,2023-03-17,South,Technology,478.3
ORD08578,2023-03-22,West,Technology,662.5
ORD08579,2022-06-16,East,Furniture,24.8
ORD08580,2022-01-03,East,Technology,551.99
ORD08581,2022-11-25,Central,Furniture,160.83
ORD08582,2022-02-17,East,Technology,344.59
ORD08583,2023-10-16,East,Furniture,13.62
ORD08584,2023-04-29,East,Office Supplies,330.53
ORD08585,2022-07-30,East,Technology,413.69
ORD08586,2023-11-23,West,Office Supplies,336.33
ORD08587,2022-04-08,West,Furniture,474.72
ORD08588,2022-03-05,West,Office Supplies,14.0
ORD08589,2023-02-12,West,Technology,505.15
ORD08590,2022-05-16,West,Technology,602.09
ORD08591,2023-12-04,Central,Office Supplies,441.78
ORD08592,2023-08-21,Central,Furniture,441.38
ORD08593,2023-03-19,West,Technology,328.15
ORD08594,2022-03-26,West,Technology,300.6
ORD08595,2023-09-13,South,Office Supplies,288.85
ORD08596,2022-02-03,West,Office Supplies,184.72
ORD08597,2023-09-13,South,Office Supplies,207.75
ORD08598,2022-05-16,South,Technology,103.74
ORD08599,2022-10-30,Central,Office Supplies,298.03
ORD08600,2023-11-09,Central,Technology,396.64
ORD08601,2022-07-02,East,Technology,463.13
ORD08602,2022-12-28,East,Furniture,208.55
ORD08603,2023-05-26,East,Furniture,219.99
ORD08604,2022-06-14,West,Technology,200.82
ORD08605,2022-03-30,West,Technology,134.76
ORD08606,2022-10-09,Central,Office Supplies,499.78
ORD08607,2022-03-26,West,Furniture,411.18
ORD08608,2023-07-14,East,Office Supplies,231.23
ORD08609,2023-08-30,West,Technology,563.54
ORD08610,2022-03-01,Central,Technology,312.06
ORD08611,2023-11-11,Central,Technology,412.16
ORD08612,2022-11-06,Central,Office Supplies,79.51
ORD08613,2022-11-13,South,Technology,369.92
ORD08614,2023-04-16,East,Office Supplies,240.53
ORD08615,2023-07-20,South,Furniture,24.82
ORD08616,2023-12-21,Central,Office Supplies,178.61
ORD08617,2023-02-28,Central,Furniture,424.2
ORD08618,2022-04-24,East,Office Supplies,123.67
ORD08619,2023-11-23,Central,Office Supplies,197.36
ORD08620,2023-05-19,South,Furniture,107.33
ORD08621,2022-07-25,South,Office Supplies,243.82
ORD08622,2022-05-19,South,Technology,227.61
ORD08623,2023-01-01,Central,Furniture,404.79
ORD08624,2023-03-25,South,Furniture,373.52
ORD08625,2023-04-16,South,Office Supplies,434.02
ORD08626,2022-01-05,East,Furniture,419.24
ORD08627,2022-05-04,West,Office Supplies,209.45
ORD08628,2022-03-12,West,Furniture,19.37
ORD08629,2022-03-24,West,Technology,412.75
ORD08630,2023-10-06,West,Technology,647.75
ORD08631,2023-11-16,Central,Technology,142.41
ORD08632,2023-04-11,East,Technology,427.92
ORD08633,2022-04-15,East,Technology,79.02
ORD08634,2023-04-23,Central,Office Supplies,89.85
ORD08635,2022-04-25,West,Technology,597.79
ORD08636,2022-06-29,South,Office Supplies,69.54
ORD08637,2022-09-02,West,Technology,286.47
ORD08638,2023-03-03,Central,Technology,97.55
ORD08639,2022-08-15,South,Technology,278.77
ORD08640,2022-06-12,Central,Office Supplies,24.03
ORD08641,2023-01-16,South,Furniture,162.05
ORD08642,2022-07-21,West,Furniture,334.59
ORD08643,2023-05-12,West,Technology,668.15
ORD08644,2022-05-25,South,Furniture,330.82
ORD08645,2022-01-09,West,Office Supplies,104.1
ORD08646,2023-11-12,West,Furniture,273.94
ORD08647,2022-01-17,Central,Technology,34.12
ORD08648,2022-04-30,South,Technology,86.6
ORD08649,2022-03-31,South,Technology,28.69
ORD08650,2022-07-10,Central,Office Supplies,40.68
ORD08651,2023-07-17,South,Office Supplies,406.15
ORD08652,2022-02-24,South,Technology,125.71
ORD08653,2022-09-17,South,Furniture,56.32
ORD08654,2022-04-20,West,Technology,150.96
ORD08655,2022-01-02,West,Office Supplies,376.8
ORD08656,2023-05-30,East,Technology,135.82
ORD08657,2022-07-05,Central,Furniture,177.21
ORD08658,2023-07-08,West,Furniture,48.47
ORD08659,2022-08-07,West,Office Supplies,441.78
ORD08660,2023-05-10,East,Office Supplies,481.15
ORD08661,2023-04-14,Central,Technology,299.58
ORD08662,2022-03-20,West,Technology,197.51
ORD08663,2022-02-07,East,Furniture,479.75
ORD08664,2023-05-14,West,Technology,263.15
ORD08665,2022-11-26,Central,Furniture,26.1
ORD08666,2022-03-19,South,Technology,353.17
ORD08667,2023-08-23,South,Technology,293.07
ORD08668,2023-03-20,South,Office Supplies,155.07
ORD08669,2022-12-03,Central,Furniture,221.83
ORD08670,2023-07-25,East,Office Supplies,214.35
ORD08671,2022-09-22,South,Technology,292.26
ORD08672,2023-07-29,South,Office Supplies,322.54
ORD08673,2022-03-08,Central,Furniture,123.21
ORD08674,2022-09-24,South,Furniture,13.64
ORD08675,2023-06-05,Central,Technology,30.8
ORD08676,2022-06-14,Central,Office Supplies,324.45
ORD08677,2022-08-07,Central,Office Supplies,175.79
ORD08678,2022-12-08,South,Furniture,54.58
ORD08679,2023-06-27,West,Office Supplies,347.83
ORD08680,2022-12-14,West,Furniture,380.48
ORD08681,2022-11-11,West,Office Supplies,468.38
ORD08682,2023-01-09,East,Office Supplies,290.99
ORD08683,2023-06-23,East,Office Supplies,307.7
ORD08684,2023-11-13,South,Office Supplies,111.48
ORD08685,2022-01-22,Central,Furniture,56.69
ORD08686,2022-04-20,West,Furniture,388.66
ORD08687,2022-04-23,South,Furniture,291.16
ORD08688,2022-02-10,South,Furniture,383.84
ORD08689,2022-01-03,Central,Technology,377.38
ORD08690,2023-04-12,West,Technology,49.27
ORD08691,2022-11-16,East,Furniture,135.44
ORD08692,2023-11-28,South,Furniture,307.62
ORD08693,2022-05-12,East,Office Supplies,419.15
ORD08694,2023-08-26,South,Furniture,458.61
ORD08695,2022-03-14,East,Technology,237.48
ORD08696,2023-01-10,South,Office Supplies,453.75
ORD08697,2022-04-25,East,Technology,133.13
ORD08698,2023-03-24,West,Office Supplies,17.28
ORD08699,2022-09-09,East,Technology,60.14
ORD08700,2023-09-20,Central,Office Supplies,78.35
ORD08701,2023-01-13,West,Furniture,65.64
ORD08702,2023-12-19,East,Furniture,147.17
ORD08703,2022-05-02,East,Furniture,488.66
ORD08704,2022-04-27,West,Technology,222.67
ORD08705,2023-08-22,Central,Technology,330.98
ORD08706,2023-04-11,East,Furniture,426.51
ORD08707,2023-07-28,Central,Furniture,58.37
ORD08708,2023-09-08,East,Office Supplies,378.05
ORD08709,2022-04-03,Central,Technology,231.66
ORD08710,2023-08-29,Central,Furniture,169.52
ORD08711,2022-11-19,West,Office Supplies,351.26
ORD08712,2023-05-21,East,Furniture,143.02
ORD08713,2022-07-13,Central,Office Supplies,352.57
ORD08714,2023-03-27,South,Furniture,166.07
ORD08715,2022-05-02,West,Office Supplies,186.5
ORD08716,2023-01-16,Central,Furniture,336.24
ORD08717,2023-10-30,Central,Furniture,499.83
ORD08718,2022-02-08,West,Office Supplies,29.38
ORD08719,2022-03-31,East,Office Supplies,457.36
ORD08720,2022-02-13,West,Office Supplies,310.13
ORD08721,2022-04-07,Central,Furniture,494.33
ORD08722,2022-12-07,West,Office Supplies,467.18
ORD08723,2022-03-12,East,Office Supplies,172.82
ORD08724,2023-08-01,Central,Technology,578.46
ORD08725,2023-08-24,East,Furniture,121.05
ORD08726,2023-02-04,Central,Technology,506.56
ORD08727,2023-04-26,East,Technology,377.48
ORD08728,2022-12-14,East,Furniture,230.73
ORD08729,2023-07-25,East,Technology,21.35
ORD08730,2022-12-08,West,Furniture,35.77
ORD08731,2023-03-27,South,Office Supplies,140.99
ORD08732,2022-06-07,East,Furniture,404.16
ORD08733,2022-12-08,South,Technology,61.85
ORD08734,2023-12-30,East,Furniture,37.66
ORD08735,2022-10-02,West,Furniture,495.17
ORD08736,2022-06-02,West,Furniture,33.2
ORD08737,2022-05-06,West,Furniture,180.47
ORD08738,2022-04-07,West,Office Supplies,510.87
ORD08739,2022-09-21,West,Office Supplies,142.12
ORD08740,2022-10-30,East,Office Supplies,107.62
ORD08741,2023-11-04,East,Furniture,345.58
ORD08742,2023-03-27,South,Technology,111.55
ORD08743,2022-02-05,Central,Furniture,269.98
ORD08744,2022-07-13,South,Technology,260.96
ORD08745,2022-03-05,East,Office Supplies,275.99
ORD08746,2023-09-08,South,Technology,426.11
ORD08747,2023-02-22,South,Technology,420.72
ORD08748,2022-03-11,South,Office Supplies,272.21
ORD08749,2023-02-08,East,Furniture,125.2
ORD08750,2023-02-06,West,Furniture,435.67
ORD08751,2022-11-16,East,Furniture,332.73
ORD08752,2022-05-03,Central,Technology,359.78
ORD08753,2023-10-31,West,Furniture,284.5
ORD08754,2022-08-15,West,Office Supplies,183.23
ORD08755,2023-01-25,East,Technology,132.79
ORD08756,2023-10-02,West,Furniture,417.05
ORD08757,2022-01-06,Central,Office Supplies,296.33
ORD08758,2022-09-12,Central,Office Supplies,265.08
ORD08759,2023-10-18,Central,Technology,424.26
ORD08760,2023-04-04,South,Office Supplies,12.45
ORD08761,2023-04-23,East,Furniture,135.08
ORD08762,2023-07-27,Central,Office Supplies,139.77
ORD08763,2023-12-05,East,Technology,431.24
ORD08764,2022-10-10,East,Furniture,103.96
ORD08765,2023-09-03,Central,Office Supplies,177.2
ORD08766,2022-04-27,East,Office Supplies,175.12
ORD08767,2022-08-08,Central,Technology,289.28
ORD08768,2023-10-17,Central,Technology,289.89
ORD08769,2023-10-22,Central,Furniture,387.68
ORD08770,2022-02-20,South,Technology,277.77
ORD08771,2023-12-19,South,Furniture,318.74
ORD08772,2022-02-02,East,Furniture,474.28
ORD08773,2023-04-28,Central,Technology,169.3
ORD08774,2023-05-07,South,Technology,432.85
ORD08775,2022-06-07,East,Furniture,332.31
ORD08776,2023-10-25,West,Technology,360.63
ORD08777,2022-03-01,Central,Furniture,239.8
ORD08778,2022-06-02,Central,Furniture,363.11
ORD08779,2022-06-20,Central,Office Supplies,223.48
ORD08780,2022-05-15,East,Office Supplies,225.47
ORD08781,2023-08-09,Central,Furniture,160.54
ORD08782,2023-12-12,East,Technology,533.06
ORD08783,2023-01-02,East,Furniture,221.66
ORD08784,2023-08-21,Central,Furniture,186.26
ORD08785,2022-10-13,South,Office Supplies,289.8
ORD08786,2023-12-25,Central,Technology,363.54
ORD08787,2023-09-19,Central,Technology,596.8
ORD08788,2022-06-21,South,Technology,282.25
ORD08789,2022-03-18,South,Technology,208.7
ORD08790,2023-01-21,West,Technology,557.45
ORD08791,2022-06-29,West,Furniture,440.65
ORD08792,2023-03-24,East,Office Supplies,192.44
ORD08793,2023-04-19,Central,Furniture,320.52
ORD08794,2023-10-25,Central,Office Supplies,373.12
ORD08795,2023-01-27,Central,Furniture,334.51
ORD08796,2022-12-30,South,Technology,499.42
ORD08797,2022-06-18,South,Office Supplies,83.67
ORD08798,2023-01-13,South,Technology,39.17
ORD08799,2022-01-09,Central,Technology,603.48
ORD08800,2023-04-18,West,Furniture,106.11
ORD08801,2022-02-10,East,Office Supplies,485.33
ORD08802,2022-09-21,Central,Office Supplies,349.61
ORD08803,2023-03-28,Central,Furniture,44.97
ORD08804,2022-09-11,East,Furniture,213.32
ORD08805,2022-05-10,South,Technology,282.9
ORD08806,2022-06-16,West,Furniture,340.38
ORD08807,2023-01-06,Central,Furniture,363.96
ORD08808,2023-12-08,South,Technology,552.16
ORD08809,2022-08-15,West,Technology,313.86
ORD08810,2022-06-11,West,Technology,509.62
ORD08811,2023-06-02,South,Furniture,425.25
ORD08812,2022-01-19,West,Technology,614.35
ORD08813,2022-02-21,South,Furniture,372.51
ORD08814,2023-12-23,West,Technology,192.34
ORD08815,2022-08-06,South,Technology,47.36
ORD08816,2022-10-24,East,Office Supplies,376.29
ORD08817,2022-09-05,Central,Technology,111.73
ORD08818,2023-01-02,East,Furniture,312.51
ORD08819,2022-10-29,West,Furniture,280.04
ORD08820,2022-02-20,East,Technology,166.18
ORD08821,2023-04-01,East,Office Supplies,146.67
ORD08822,2023-06-06,West,Office Supplies,385.37
ORD08823,2023-12-05,South,Furniture,106.8
ORD08824,2022-04-15,West,Office Supplies,401.73
ORD08825,2022-06-23,Central,Furniture,428.36
ORD08826,2022-10-21,South,Office Supplies,143.07
ORD08827,2023-11-20,South,Technology,253.55
ORD08828,2022-10-06,East,Office Supplies,477.62
ORD08829,2023-06-14,West,Furniture,55.84
ORD08830,2022-09-19,South,Office Supplies,348.64
ORD08831,2022-12-19,South,Furniture,159.48
ORD08832,2022-01-09,East,Technology,293.71
ORD08833,2022-04-14,South,Furniture,208.7
ORD08834,2022-04-06,South,Office Supplies,210.09
ORD08835,2023-03-12,South,Office Supplies,160.79
ORD08836,2023-04-20,East,Furniture,120.47
ORD08837,2022-08-21,West,Technology,108.55
ORD08838,2023-11-29,Central,Office Supplies,302.97
ORD08839,2022-07-25,South,Technology,88.89
ORD08840,2022-08-16,South,Technology,284.52
ORD08841,2022-03-29,Central,Office Supplies,392.22
ORD08842,2023-10-30,South,Technology,527.73
ORD08843,2022-03-24,South,Furniture,350.75
ORD08844,2022-02-25,East,Office Supplies,101.14
ORD08845,2022-12-02,East,Office Supplies,149.53
ORD08846,2023-07-03,South,Furniture,269.71
ORD08847,2022-12-31,East,Technology,30.82
ORD08848,2022-08-15,Central,Office Supplies,477.33
ORD08849,2023-02-24,East,Technology,498.6
ORD08850,2022-02-21,South,Technology,504.88
ORD08851,2022-06-23,South,Office Supplies,183.42
ORD08852,2023-07-03,East,Technology,57.56
ORD08853,2022-10-09,South,Office Supplies,55.02
ORD08854,2023-04-03,East,Technology,417.9
ORD08855,2023-08-14,South,Technology,31.62
ORD08856,2022-04-29,West,Office Supplies,155.67
ORD08857,2023-12-30,South,Technology,386.97
ORD08858,2022-09-25,South,Office Supplies,16.53
ORD08859,2022-10-22,East,Technology,142.58
ORD08860,2023-02-28,South,Furniture,20.49
ORD08861,2022-12-07,East,Office Supplies,282.05
ORD08862,2022-03-26,West,Furniture,194.45
ORD08863,2022-04-15,Central,Technology,319.41
ORD08864,2022-10-31,Central,Furniture,251.62
ORD08865,2023-01-11,East,Technology,350.68
ORD08866,2023-04-08,West,Technology,620.79
ORD08867,2023-01-19,Central,Office Supplies,269.28
ORD08868,2023-03-29,Central,Technology,312.92
ORD08869,2023-09-06,East,Technology,332.47
ORD08870,2022-08-27,Central,Technology,563.54
ORD08871,2022-01-30,East,Furniture,290.95
ORD08872,2023-02-17,South,Office Supplies,476.39
ORD08873,2023-03-29,South,Office Supplies,396.46
ORD08874,2023-06-03,West,Furniture,149.75
ORD08875,2022-10-05,South,Technology,555.2
ORD08876,2022-04-06,East,Office Supplies,235.57
ORD08877,2023-06-04,West,Office Supplies,496.71
ORD08878,2023-11-19,East,Office Supplies,416.19
ORD08879,2023-07-06,Central,Office Supplies,213.57
ORD08880,2023-07-10,Central,Office Supplies,371.76
ORD08881,2023-02-08,West,Office Supplies,446.41
ORD08882,2022-10-31,East,Technology,325.66
ORD08883,2023-07-16,Central,Technology,622.42
ORD08884,2023-07-27,South,Furniture,454.92
ORD08885,2022-01-31,Central,Furniture,219.78
ORD08886,2023-02-13,East,Technology,241.65
ORD08887,2022-02-08,Central,Office Supplies,422.42
ORD08888,2023-07-26,East,Technology,320.78
ORD08889,2023-03-24,East,Technology,45.24
ORD08890,2022-02-07,South,Technology,623.83
ORD08891,2023-03-23,South,Furniture,255.44
ORD08892,2023-12-06,West,Furniture,514.22
ORD08893,2023-05-30,East,Technology,241.32
ORD08894,2022-05-07,West,Office Supplies,410.87
ORD08895,2023-01-24,West,Office Supplies,31.62
ORD08896,2022-03-06,Central,Furniture,483.91
ORD08897,2023-01-21,East,Office Supplies,19.02
ORD08898,2022-05-15,East,Technology,541.95
ORD08899,2022-06-21,South,Office Supplies,320.81
ORD08900,2022-02-18,West,Technology,99.25
ORD08901,2023-05-01,West,Technology,626.19
ORD08902,2023-08-23,West,Technology,564.97
ORD08903,2022-08-26,East,Office Supplies,256.45
ORD08904,2023-10-30,South,Technology,599.35
ORD08905,2023-07-27,Central,Office Supplies,93.67
ORD08906,2022-03-17,South,Office Supplies,352.46
ORD08907,2023-03-26,South,Furniture,419.6
ORD08908,2023-08-25,East,Furniture,210.71
ORD08909,2022-08-30,Central,Office Supplies,12.06
ORD08910,2023-09-02,West,Furniture,394.36
ORD08911,2023-07-18,East,Office Supplies,336.98
ORD08912,2023-11-13,West,Technology,686.37
ORD08913,2023-08-12,South,Furniture,257.56
ORD08914,2023-06-14,South,Furniture,296.52
ORD08915,2022-04-09,Central,Furniture,95.13
ORD08916,2023-01-07,South,Technology,402.94
ORD08917,2022-09-15,West,Office Supplies,354.95
ORD08918,2023-08-19,East,Office Supplies,248.44
ORD08919,2022-04-17,East,Office Supplies,41.41
ORD08920,2023-03-06,South,Office Supplies,296.29
ORD08921,2022-06-27,West,Furniture,115.81
ORD08922,2023-03-30,Central,Office Supplies,22.81
ORD08923,2022-12-23,West,Office Supplies,390.86
ORD08924,2022-05-16,South,Technology,440.69
ORD08925,2022-12-28,West,Furniture,446.7
ORD08926,2022-11-11,Central,Technology,117.74
ORD08927,2023-02-21,East,Furniture,171.86
ORD08928,2023-05-31,Central,Office Supplies,177.14
ORD08929,2022-01-01,East,Technology,490.25
ORD08930,2023-07-27,Central,Furniture,67.54
ORD08931,2023-11-17,Central,Office Supplies,366.82
ORD08932,2023-01-24,West,Furniture,393.6
ORD08933,2023-02-19,South,Technology,199.83
ORD08934,2022-03-31,Central,Technology,305.33
ORD08935,2023-07-10,Central,Technology,498.26
ORD08936,2022-09-07,Central,Furniture,92.61
ORD08937,2022-11-13,Central,Technology,374.63
ORD08938,2023-11-19,East,Furniture,202.85
ORD08939,2023-07-08,East,Office Supplies,123.59
ORD08940,2022-01-03,West,Furniture,99.67
ORD08941,2023-09-26,East,Furniture,246.98
ORD08942,2023-11-22,East,Furniture,357.9
ORD08943,2023-04-03,Central,Office Supplies,439.12
ORD08944,2023-07-08,Central,Technology,221.59
ORD08945,2023-09-13,West,Furniture,338.47
ORD08946,2022-11-15,West,Office Supplies,26.94
ORD08947,2023-10-14,East,Technology,448.83
ORD08948,2022-10-11,Central,Technology,371.95
ORD08949,2023-02-11,East,Technology,191.75
ORD08950,2023-08-20,East,Office Supplies,17.14
ORD08951,2023-07-31,South,Office Supplies,50.2
ORD08952,2023-01-31,West,Office Supplies,160.32
ORD08953,2023-10-24,East,Furniture,396.88
ORD08954,2022-03-12,East,Furniture,225.06
ORD08955,2022-07-16,South,Office Supplies,481.61
ORD08956,2022-12-29,West,Office Supplies,168.12
ORD08957,2023-08-04,Central,Technology,430.83
ORD08958,2023-02-11,East,Office Supplies,234.84
ORD08959,2023-07-18,West,Technology,597.9
ORD08960,2023-03-08,South,Furniture,177.84
ORD08961,2022-01-02,West,Technology,684.37
ORD08962,2022-10-30,Central,Office Supplies,432.46
ORD08963,2022-02-23,West,Technology,254.95
ORD08964,2022-01-05,East,Technology,233.45
ORD08965,2023-03-10,Central,Technology,58.29
ORD08966,2023-01-28,Central,Technology,268.3
ORD08967,2022-08-22,East,Office Supplies,151.02
ORD08968,2022-09-02,West,Technology,440.69
ORD08969,2022-10-11,West,Furniture,533.97
ORD08970,2022-02-24,Central,Technology,155.0
ORD08971,2023-02-24,South,Furniture,330.64
ORD08972,2023-04-13,East,Furniture,416.18
ORD08973,2022-01-15,South,Furniture,495.77
ORD08974,2023-06-29,Central,Technology,259.01
ORD08975,2023-02-27,South,Furniture,470.81
ORD08976,2022-12-24,East,Furniture,74.24
ORD08977,2022-10-14,East,Office Supplies,280.31
ORD08978,2023-01-07,Central,Furniture,234.73
ORD08979,2023-02-02,East,Furniture,159.27
ORD08980,2022-04-20,South,Furniture,189.35
ORD08981,2023-12-02,West,Technology,92.1
ORD08982,2023-04-20,South,Furniture,386.92
ORD08983,2023-08-30,East,Furniture,174.07
ORD08984,2023-04-09,West,Technology,22.5
ORD08985,2023-07-07,East,Furniture,90.87
ORD08986,2022-05-04,West,Office Supplies,156.77
ORD08987,2023-07-08,Central,Furniture,425.61
ORD08988,2022-03-17,East,Technology,291.34
ORD08989,2022-09-16,West,Office Supplies,541.66
ORD08990,2022-03-12,West,Office Supplies,389.72
ORD08991,2022-01-17,East,Furniture,273.21
ORD08992,2023-06-22,Central,Office Supplies,101.48
ORD08993,2023-03-22,South,Office Supplies,452.7
ORD08994,2023-12-07,South,Office Supplies,473.51
ORD08995,2023-09-28,East,Furniture,493.7
ORD08996,2022-06-05,Central,Office Supplies,93.68
ORD08997,2023-03-05,East,Furniture,133.56
ORD08998,2023-03-20,South,Furniture,252.66
ORD08999,2022-08-27,South,Furniture,311.83
ORD09000,2022-04-29,East,Office Supplies,151.98
ORD09001,2023-12-27,West,Technology,673.55
ORD09002,2022-07-27,East,Furniture,279.07
ORD09003,2022-02-25,East,Office Supplies,286.8
ORD09004,2023-10-06,Central,Office Supplies,96.98
ORD09005,2022-02-02,Central,Furniture,499.59
ORD09006,2023-11-01,South,Technology,264.6
ORD09007,2022-05-25,Central,Technology,115.96
ORD09008,2022-07-17,West,Furniture,283.61
ORD09009,2022-06-22,West,Furniture,73.43
ORD09010,2023-01-04,South,Office Supplies,398.89
ORD09011,2023-04-06,South,Office Supplies,398.25
ORD09012,2023-04-02,Central,Technology,317.5
ORD09013,2022-03-07,West,Technology,562.99
ORD09014,2022-11-12,South,Technology,233.29
ORD09015,2022-01-13,South,Office Supplies,488.18
ORD09016,2023-01-11,West,Office Supplies,302.86
ORD09017,2022-06-12,West,Technology,354.44
ORD09018,2023-09-14,South,Furniture,146.18
ORD09019,2023-08-14,East,Furniture,366.53
ORD09020,2023-10-25,Central,Office Supplies,461.1
ORD09021,2022-09-29,West,Office Supplies,276.85
ORD09022,2022-07-24,South,Furniture,99.95
ORD09023,2022-03-07,West,Furniture,349.45
ORD09024,2023-10-09,South,Office Supplies,19.13
ORD09025,2023-10-23,Central,Furniture,158.82
ORD09026,2023-08-22,West,Technology,436.28
ORD09027,2023-03-24,Central,Office Supplies,111.85
ORD09028,2022-06-28,South,Technology,416.2
ORD09029,2023-11-08,South,Office Supplies,15.79
ORD09030,2022-07-09,Central,Office Supplies,310.34
ORD09031,2022-01-30,Central,Office Supplies,408.11
ORD09032,2023-02-14,West,Technology,247.91
ORD09033,2023-01-07,South,Technology,162.37
ORD09034,2022-09-15,West,Office Supplies,24.52
ORD09035,2023-04-19,Central,Office Supplies,86.19
ORD09036,2022-09-28,East,Office Supplies,16.6
ORD09037,2023-04-02,West,Technology,98.18
ORD09038,2023-12-21,South,Technology,532.5
ORD09039,2023-04-09,West,Furniture,442.87
ORD09040,2022-06-12,East,Technology,545.0
ORD09041,2023-08-04,Central,Technology,550.36
ORD09042,2022-11-11,West,Office Supplies,399.31
ORD09043,2023-06-04,Central,Technology,279.22
ORD09044,2022-09-29,West,Technology,237.64
ORD09045,2022-09-11,Central,Technology,196.07
ORD09046,2023-07-02,East,Furniture,140.29
ORD09047,2023-11-22,East,Furniture,294.99
ORD09048,2022-08-22,East,Furniture,343.05
ORD09049,2023-08-15,Central,Furniture,58.56
ORD09050,2023-08-21,South,Technology,227.44
ORD09051,2022-01-08,East,Furniture,121.38
ORD09052,2022-01-10,Central,Office Supplies,269.31
ORD09053,2022-08-07,South,Office Supplies,466.6
ORD09054,2023-09-02,Central,Office Supplies,482.37
ORD09055,2023-01-31,Central,Office Supplies,499.75
ORD09056,2023-09-03,Central,Office Supplies,48.32
